Carimbo de data/hora,A qual instituição você está filiado hoje?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,"Em qual instituição você concluiu sua graduação? (Insira a sigla, ex: UFPR, UNIOESTE, PUCPR, UEM, UEL, etc.)",De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas DIFERENTES de Estatística vc cursou na pós-graduação (mestrado + doutorado) no total? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",A qual turma da disciplina você pertence?,Tem/teve contato ou conhecimento sobre o Prof. Coordenador da Disciplina (Paulo Justiniano)?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Sexo,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Você mora,Quantos irmãos você tem?,Qual a sua origem?,Possui habilitação para dirigir? Qual categoria?,Qual seu meio de transporte predominante para ir para Universidade?,"Em média, quanto tempo você demora para chegar a Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?"
19/05/2020 17:01:54,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2021,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,2021,,2,CNPQ,1,4,Não,,Não sei ainda,10,Conseguir um emprego.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,164,80,19/12/1994,Bolsista em tempo integral,Com os pais,1,Curitiba,B (carro),Carro/moto próprio,30,5,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",40,B se chama Bouba e A se chama Kiki.
19/05/2020 17:02:03,UNIOESTE,,Doutorado,Ciências Humanas,2008,UEPG,"Iniciação científica, Projeto de extensão",2008,2010,UEPG,2,UNIEDU,1,0,Sim,Excel,Certamente sim,8,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,179,77,15/08/1979,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,2,Região metropolitana,B (carro),Carro/moto próprio,120,0,Não possuo,Não toco nenhum instrumento,Nenhuma,38,B se chama Bouba e A se chama Kiki.
19/05/2020 17:04:52,UFPR,SP - Palotina,Mestrado Acadêmico,Ciências Biológicas,2018,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,CAPES,1,1,Não,,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Sim,Totalmente em escola pública,Ensino médio tradicional,Feminino,168,58,25/04/1995,Bolsista em tempo integral,Com amigos,0,Interior do Paraná,B (carro),Bicicleta,8,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",45,A se chama Bouba e B se chama Kiki.
19/05/2020 17:05:02,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2017,UNEMAT,Iniciação científica,2017,2019,UNEMAT,0,CAPES,1,1,Sim,R,Certamente sim,9,Conseguir um emprego.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,150,49,19/08/1990,Bolsista em tempo integral,Sozinho,1,Outro Estado,A e B (moto e carro),ainda não tenho residencia em Curitiba,0,0,Gato,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",35,B se chama Bouba e A se chama Kiki.
19/05/2020 17:05:44,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2017,UFPR,"Iniciação científica, Monitoria",,,,0,Não,1,3,Sim,R,Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,175,77,24/01/1991,Trabalho ocasional,Com os pais,0,Curitiba,A e B (moto e carro),Carro/moto próprio,30,1,Coelho,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",46,B se chama Bouba e A se chama Kiki.
19/05/2020 17:07:45,UFPR,TC - Tecnologia,Mestrado Profissional,Ciências Exatas,2019,UFPA,Iniciação científica,,,,0,CAPES,1,0,Sim,"Statistica, Excel",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,150,60,03/04/1996,Bolsista em tempo integral,Com amigos,1,Outro Estado,B (carro),A pé,10,5,Não possuo,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",45,B se chama Bouba e A se chama Kiki.
19/05/2020 17:08:04,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2018,UFPel,"Iniciação científica, Monitoria, Projeto de extensão",,,,3,CAPES,1,0,Não,,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,180,75,25/02/1990,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",1,Outro Estado,B (carro),A pé,15,10,Gato,Não toco nenhum instrumento,"Facebook, Instagram",33,B se chama Bouba e A se chama Kiki.
19/05/2020 17:09:51,UEPG,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2019,CEUMA,"Iniciação científica, Monitoria, Projeto de extensão",,,,2,CAPES,1,0,Não,,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,170,55,30/07/1994,Bolsista em tempo integral,Sozinho,1,Outro Estado,A e B (moto e carro),Táxi/Aplicativo,10,10,Não possuo,Não toco nenhum instrumento,Instagram,45,B se chama Bouba e A se chama Kiki.
19/05/2020 17:12:05,UFPR,SP - Palotina,Mestrado Acadêmico,Ciências Exatas,2015,UTFPR,"Iniciação científica, Projeto de extensão",,,,1,Não,1,0,Sim,"Excel, Matlab",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,174,70,08/06/2020,Trabalho com carteira assinada/Vínculo Formal,Com os pais,2,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,40,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",51,A se chama Bouba e B se chama Kiki.
19/05/2020 17:15:30,UFPR,BL - Ciências Biológiccas,Mestrado Acadêmico,Ciências Biológicas,2015,PUCPR,Iniciação à docência PIBID,,,,0,CAPES,1,0,Sim,"Excel, Prisma",Certamente sim,9,Conseguir um emprego.,Por alguma outra mídia social da UFPR,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,169,105,02/07/1994,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,0,Região metropolitana,Não,Transporte público,140,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",33,B se chama Bouba e A se chama Kiki.
19/05/2020 17:15:41,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2019,Centro Universitário Integrado,"Monitoria, Projeto de extensão",,2022,UFPR,3,Não,2,0,Não,,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Sim,Totalmente em escola pública,Ensino médio tradicional,Feminino,162,68,23/06/1997,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,150,0,"Cachorro, Gato, Pássaro, Coelho",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
19/05/2020 17:18:05,IFPR,,Mestrado Acadêmico,Ciências Humanas,2011,UFPR - Litoral,,,2021,Desconsidere,0,Não,0,0,Não,,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,IFPR,Sim,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,60,07/07/1981,Servidor público,Com o namorado(a)/noivo(a)/cônjuge,3,Outro Estado,A e B (moto e carro),Carro/moto próprio,60,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",58,B se chama Bouba e A se chama Kiki.
19/05/2020 17:18:11,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2016,UFPR,"Iniciação científica, Projeto de extensão",,,,0,CAPES,2,3,Sim,"R, Excel",Certamente sim,6,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Presencial,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,170,68,23/02/1988,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,1,Curitiba,B (carro),Transporte público,70,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",37,B se chama Bouba e A se chama Kiki.
19/05/2020 17:21:01,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2016,UEPG,"Monitoria, Projeto de extensão",,,,0,CAPES,0,0,Não,,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,152,48,19/04/1993,Bolsista em tempo integral,Com os pais,1,Curitiba,B (carro),Carro/moto próprio,20,2,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",48,B se chama Bouba e A se chama Kiki.
19/05/2020 17:21:26,UNILA,,Doutorado,Ciências Exatas,1992,UFRGS,"Iniciação científica, Projeto de extensão",2016,2019,UNIOESTE,1,Não,1,10,Sim,"SPSS, Excel",Não sei ainda,7,Aumento salarial e oportunidades mais promissoras.,Por colegas,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,167,77,16/05/1966,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,8,Outro Estado,B (carro),Carro/moto próprio,30,3,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin, Outras",42,B se chama Bouba e A se chama Kiki.
19/05/2020 17:21:58,UFPR,SP - Palotina,Professor,Ciências Biológicas,2003,UFMG,Iniciação científica,2006,2008,UFMG,30,Não,1,2,Sim,GraphPad Prism,Certamente sim,10,Não sou aluno de pós-graduação,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,173,50,11/04/1981,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,3,Outro Estado,A e B (moto e carro),Carro/moto próprio,5,0,Gato,Não toco nenhum instrumento,"Facebook, Instagram",48,B se chama Bouba e A se chama Kiki.
19/05/2020 17:23:52,UEPG,,Doutorado,Ciências Biológicas,1997,FURG,Iniciação científica,2018,2020,UEPG,0,CAPES,1,0,Sim,Statistica,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,170,68,11/12/1974,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,3,Outro Estado,B (carro),Carro/moto próprio,15,0,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",38,B se chama Bouba e A se chama Kiki.
19/05/2020 17:24:02,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2004,UFPR ,"Monitoria, Projeto de extensão",2005,2007,UFPR,10,Não,1,1,Sim,"Statistica, Excel",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,173,73,01/12/1980,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Curitiba,A e B (moto e carro),Carro/moto próprio,30,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",48,A se chama Bouba e B se chama Kiki.
19/05/2020 17:24:02,UNICENTRO,,Doutorado,Ciências Exatas,2018,UFSM,"Iniciação científica, Projeto de extensão",2018,2020,UNICENTRO,4,Não,3,2,Sim,"SPSS, Excel",Certamente sim,10,Ser professor e ministrar aulas,Por alguma outra mídia social da UFPR,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,185,80,21/06/1993,Apenas cursando o Doutorado,Com os pais,0,Outro Estado,B (carro),Carro/moto próprio,20,0,Gato,Violão,"Facebook, Instagram, Linkedin",43,B se chama Bouba e A se chama Kiki.
19/05/2020 17:25:22,UFPR,BL - Ciências Biológiccas,Mestrado Acadêmico,Ciências Biológicas,2015,Uningá Maringá ,Monitoria,,,,0,CAPES,0,0,Sim,"SPSS, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,172,68,06/07/1993,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,B (carro),Transporte público,30,10,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",50,A se chama Bouba e B se chama Kiki.
19/05/2020 17:26:28,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2013,Faculdade Alfa (Umuarama),,,,,0,CAPES,1,0,Não,,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Presencial,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,162,78,12/04/1994,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,3,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,5,10,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin, Outras",58,B se chama Bouba e A se chama Kiki.
19/05/2020 17:26:53,UFPR,SA - Sociais Aplicadas,Mestrado Profissional,Ciências Humanas,1998,UNIVERSIDADE CATÓLICA DE SANTOS ,Empresa Júnior,,,,0,Não,2,0,Sim,Excel,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Presencial,Não,Sim,Totalmente em escola particular,Ensino médio tradicional,Masculino,172,91,13/07/2020,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,3,Outro Estado,A e B (moto e carro),Carro/moto próprio,15,1,Não possuo,Não toco nenhum instrumento,Nenhuma,40,B se chama Bouba e A se chama Kiki.
19/05/2020 17:27:59,UFPR,ED - Educação,Doutorado,Ciências Humanas,2015,UP,,2017,2019,UFPR,1,Templeton Foundation,3,3,Sim,SPSS,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,163,50,12/06/1993,Trabalho com carteira assinada/Vínculo Formal,Com os pais,2,Curitiba,A e B (moto e carro),Carro/moto próprio,30,2,Gato,Não toco nenhum instrumento,"Instagram, Linkedin, Outras",54,A se chama Bouba e B se chama Kiki.
19/05/2020 17:28:41,UFPR,SD - Saúde,Professor,Ciências Biológicas,2009,UFPR,Iniciação científica,2010,2011,UFPR,20,Não,1,15,Não,,Certamente sim,6,Aumento salarial e oportunidades mais promissoras.,Por colegas,Não,Presencial,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,154,47,25/06/1986,Trabalho com carteira assinada/Vínculo Formal,Sozinho,0,Interior do Paraná,B (carro),Carro/moto próprio,20,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",42,B se chama Bouba e A se chama Kiki.
19/05/2020 17:29:48,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Humanas,2013,UNIR,"PET, Projeto de extensão",2015,2017,UNIR,4,Não,1,8,Sim,SPSS,Certamente sim,10,CRESCIMENTO PESSOAL E APOIAR A INSTITUIÇÃO QUE TRABALHO,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,175,87,09/07/1980,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,8,Outro Estado,A e B (moto e carro),Transporte público,15,2,Não possuo,Violão,"Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 17:31:28,UFPR,AG - Agrárias,Doutorado,Ciências Exatas,2017,UFT,"Iniciação científica, Monitoria",2018,2020,UFT,3,CAPES,2,5,Sim,"R, Excel, Sisvar",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,155,50,15/10/1992,Bolsista em tempo integral,Com os pais,2,Outro Estado,A e B (moto e carro),Transporte público,30,0,Cachorro,Violão,"Facebook, Instagram",55,B se chama Bouba e A se chama Kiki.
19/05/2020 17:32:43,UEPG,,Doutorado,Ciências Biológicas,2007,UEPG,"Monitoria, Projeto de extensão",2018,2020,UEPG,1,Não,0,1,Sim,Excel,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Secretaria da Pós-Graduação,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,184,79,09/10/1984,Profissional autônomo,Com os pais,0,Interior do Paraná,B (carro),Carro/moto próprio,80,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 17:33:06,UFPR,ET - Exatas,Doutorado,Ciências Exatas,2007,FAG,não participei.,2015,2017,UTFPR,6,Não,1,1,Sim,"R, Excel, Matlab",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,170,63,04/05/1973,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,3,Interior do Paraná,B (carro),ONIBUS E UBER,510,6,"Cachorro, Pássaro",Não toco nenhum instrumento,Outras,60,B se chama Bouba e A se chama Kiki.
19/05/2020 17:34:01,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2019,IFPR,Iniciação científica,,,,0,CAPES,1,0,Sim,"Excel, Matlab",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,184,90,01/12/1998,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",2,Interior do Paraná,A e B (moto e carro),A pé,15,2,Não possuo,Não toco nenhum instrumento,Facebook,49,B se chama Bouba e A se chama Kiki.
19/05/2020 17:36:19,UNICENTRO,,Doutorado,Ciências Biológicas,2013,UFSM,Iniciação científica,2013,2016,UNICENTRO,3,Não,2,2,Sim,"R, SAS, Excel, SISVAR",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,63,22/11/1987,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,10,0,Coelho,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",45,B se chama Bouba e A se chama Kiki.
19/05/2020 17:36:22,UFPR,BL - Ciências Biológiccas,Mestrado Acadêmico,Ciências Biológicas,2019,UFGD,"Iniciação científica, Projeto de extensão, Empresa Júnior",,,,0,CAPES,1,0,Sim,"R, Genes",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,162,42,20/01/1997,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",1,Outro Estado,B (carro),Carro/moto próprio,15,0,Não possuo,Não toco nenhum instrumento,"Instagram, Linkedin",42,B se chama Bouba e A se chama Kiki.
19/05/2020 17:38:16,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2011,UFPR,Iniciação científica,,,,1,CNPQ,1,0,Sim,"R, Excel",Certamente sim,10,Conseguir um emprego.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,175,68,26/03/1989,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,1,Curitiba,B (carro),Carro/moto próprio,20,0,Cachorro,"Teclado, Piano",Nenhuma,43,B se chama Bouba e A se chama Kiki.
19/05/2020 17:40:15,UEPG,,Mestrado Acadêmico,Ciências Exatas,2019,UEPG,"Iniciação científica, PET",,,,0,CAPES,1,0,Sim,"R, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,171,85,26/04/1997,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,B (carro),Carro/moto próprio,25,2,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",55,A se chama Bouba e B se chama Kiki.
19/05/2020 17:40:31,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2016,UFPR,"PET, Monitoria",,,,1,CNPQ,1,0,Não,,Definitivamente não,5,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,160,81,04/08/1993,Trabalho ocasional,Com os pais,0,Curitiba,B (carro),Carro/moto próprio,10,5,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
19/05/2020 17:42:12,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2014,UFMS,"Iniciação científica, Monitoria, Projeto de extensão",2015,2016,UFPR,1,Não,1,0,Sim,"R, Excel",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pela pós-graduação,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,54,01/12/1993,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Outro Estado,B (carro),Carro/moto próprio,5,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",52,B se chama Bouba e A se chama Kiki.
19/05/2020 17:42:26,IFPR,,Mestrado Acadêmico,Ciências Humanas,2011,UFPR - Setor Litoral,,,2021,,0,Não,0,0,Não,,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,60,07/07/1981,Servidora pública - estatutário,Com o namorado(a)/noivo(a)/cônjuge,3,Outro Estado,A e B (moto e carro),Carro/moto próprio,60,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",55,B se chama Bouba e A se chama Kiki.
19/05/2020 17:44:07,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2001,UFERSA,"Monitoria, Projeto de extensão",2005,2007,UNESP ,4,Não,2,25,Sim,Excel,Certamente sim,7,Aumento salarial e oportunidades mais promissoras.,Por colegas,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,180,80,08/07/1978,Trabalho com carteira assinada/Vínculo Formal,Sozinho,2,Outro Estado,B (carro),Táxi/Aplicativo,120,10,Não possuo,Violão,"Facebook, Instagram, Linkedin",55,B se chama Bouba e A se chama Kiki.
19/05/2020 17:44:23,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2017,UFPA,Iniciação científica,2017,2019,UFPR,0,CAPES,1,0,Sim,"Excel, GraphPad Prism 7",Certamente sim,10,Conseguir um emprego.,Siga,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,183,67,29/12/1995,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,1,Outro Estado,Não,Transporte público,50,1,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",48,B se chama Bouba e A se chama Kiki.
19/05/2020 17:46:16,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2013,Unibrasil,Monitoria,2013,2015,UFPR,2,Não,0,10,Sim,"Excel, Past",Certamente sim,9,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,173,75,18/05/1991,Trabalho por contrato,Com os pais,1,Curitiba,B (carro),Carro/moto próprio,20,4,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",47,B se chama Bouba e A se chama Kiki.
19/05/2020 17:47:13,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2020,UFPR,Monitoria,,,,0,CAPES,2,0,Sim,Excel,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Conclui ensino médio pelo enem,Masculino,174,46,29/09/1982,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",5,Região metropolitana,Não,Transporte público,20,0,Não possuo,Outro,"Facebook, Instagram",43,B se chama Bouba e A se chama Kiki.
19/05/2020 17:48:57,UFPR,AG - Agrárias,Doutorado,Ciências Exatas,2016,ufpr,Iniciação científica,2018,2020,UFPR,0,CAPES,1,7,Sim,"R, Python",Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Sim,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,158,62,12/06/1988,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,B (carro),Transporte público,90,1,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 17:49:58,UEPG,,Doutorado,Ciências Humanas,2015,UEPG,"Iniciação científica, Projeto de extensão",2016,2017,UEPG,2,CAPES,2,11,Sim,"R, LibreOffice Calc, SOFA, Geoda, alguns softwares de SIG.",Certamente sim,10,"Selecionaria duas das opções acima, ""Conseguir um emprego"" e ""Continuar com a pesquisa e avançar para o próximo curso"".",Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,168,62,23/02/1984,Bolsista em tempo integral,Com os pais,2,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,20,0,Cachorro,Violão,Facebook,40,B se chama Bouba e A se chama Kiki.
